1.000000000000000000e+00,-1.516095616305251637e-01,-4.234423414543568923e-03,-3.945322877111506060e-03,1.118507066058881810e-02,-3.080980106752083392e-03,9.817542701305033426e-02,-4.533012816408866358e-02,1.405113061837093558e-01,1.291164201141949130e-01,-1.915593560475590817e-01,-2.466826942334996997e-01,-2.157894535446269746e-01,-1.714424675362565820e-01,6.518063983561976638e-02,2.328787596928982850e-01,-1.004716955341784790e-01,-1.159023009244969232e-01,-1.145041911880633201e-01,-2.186107115497531658e-02,-1.511601952529023629e-01,-9.528492038192869218e-02,-9.648302953844191399e-02,-1.135384443492928885e-01,-5.069139327810593537e-02,-1.048726646300608967e-01,-6.725721809480691982e-02,-3.249693384329553625e-02,-5.074880661427843415e-02,-5.004633024740465230e-02,2.244988943821633609e-01,1.368932529135288975e-03,4.059534094625145344e-04,6.929470382786312053e-04,2.185532609329383646e-01,1.352126254325831944e-01,-2.431299514911285931e-01,-1.234856357515765474e-01,-1.491553215393187914e-01,-1.196303859968935318e-01,-6.547917926211727080e-02,-4.055767293336662305e-02,2.244988943821633609e-01,-6.465776763275397215e-03,-1.793353100246419529e-01,5.285725720608179801e-01,5.049478018921226274e-01,1.368932529135288975e-03,-6.376659125538633108e-03,3.761980429324593422e-02,-1.503919034222567785e-01,1.405113061837093558e-01,-2.157894535446268636e-01,4.059534094625145344e-04,-4.234423414543568923e-03,1.120065986775396240e-02,-3.945322877111506060e-03,-3.080956680451960982e-03,-1.127630724287477931e-01,2.098565299123882899e-01,-3.224933431873860164e-03,8.961082922511775292e-04,-3.552993271946990744e-02,-4.370489383370111669e-02,-5.183089231051103002e-02,-2.316279801462753363e-02,-1.125150821586310690e-01,1.046907309681281879e-02,-1.081074232131720991e-01,-1.145528999147350374e-01
-1.516095616305251637e-01,1.000000000000000000e+00,2.085423023544541454e-02,1.966699056919855165e-02,6.543856780959703134e-02,1.618473144040569883e-02,2.732206585174774549e-01,-1.053799751547501440e-01,1.435843696966200289e-01,2.343605727070627032e-01,4.975404919185147379e-01,-2.163238460749652148e-01,4.617871603278653758e-01,4.454798462719503638e-01,-2.526128051482846165e-02,-1.224289958516575905e-01,5.362639272384995826e-01,7.395269971905404915e-01,7.842353850440034746e-01,6.501863576275057621e-02,9.985596882647083117e-01,5.484387849126096670e-01,7.254442166353821664e-01,7.838558119451612960e-01,2.141708467199503196e-01,8.225167161367269442e-01,4.135328491037768561e-01,5.223494277329714386e-01,5.852881737096249370e-01,2.162621066484919918e-01,-1.076257848349690925e-02,-4.640010928241388236e-03,-1.616397554962915189e-04,-1.119866657445000961e-03,-1.134816002909033866e-01,-8.063799707435920228e-02,-2.273425929813453483e-01,5.133204354975620110e-01,4.318758940503985011e-01,4.583023965449974924e-01,2.828819745688426757e-01,1.868723722886238003e-01,-1.076257848349690925e-02,8.802531660063188726e-03,1.667006237358238663e-01,2.845873894721618821e-02,-1.018698195280239166e-01,-4.640010928241388236e-03,8.753508000609202047e-03,-1.478282888183268251e-01,4.098670581582598560e-01,1.435843696966200289e-01,4.617871603278705384e-01,-1.616397554962915189e-04,2.085423023544541454e-02,6.552404959435693954e-02,1.966699056919855165e-02,1.618429623357522246e-02,9.872228529727289370e-02,-2.132701285886099904e-02,1.593982517952626660e-02,-1.356255907049770800e-03,1.892634214504985701e-01,2.410383237988941163e-01,2.939995817855468596e-01,1.211381189510426504e-01,7.680009726888853416e-01,2.431305370453629433e-01,7.794944299792853082e-01,7.382921807983066076e-01
-4.234423414543568923e-03,2.085423023544541454e-02,1.000000000000000000e+00,9.990699519181041044e-01,3.655077149680960868e-01,9.969928057063607296e-01,9.355139941890014063e-03,-2.992060820620027171e-03,2.893338121123965396e-05,1.400631436347392735e-03,2.281724829796192774e-02,-5.599497241969604230e-03,2.140059828901291067e-02,6.469834274143346740e-03,3.862131923440545803e-04,-2.622175566299831274e-03,-1.016325295304518249e-03,-5.076107302900548018e-04,2.295288447631110926e-03,-5.408448885854277464e-04,2.052589156396026834e-02,-1.030943920844515750e-03,7.913878461480150213e-05,1.847326362073503821e-03,-1.153614610972548884e-03,2.403898505342528732e-02,-6.350737262179769176e-04,7.602494576189563515e-04,3.411554171137145056e-03,-1.002561092539343930e-03,1.931324939205921257e-03,-1.040093035995311079e-04,4.748538869819101359e-04,1.374832466048077004e-02,-2.433078573296717367e-03,-1.714200962838466217e-03,-6.277110053168353208e-03,2.201054598490850139e-02,2.445136456925594073e-02,1.205448881292697436e-02,5.469839832018231866e-03,-1.370106910392403015e-03,1.931324939205921257e-03,3.573802370063104347e-04,6.588386038093905529e-03,1.235972704300307423e-03,-3.481233629741745973e-03,-1.040093035995311079e-04,3.558733154998850465e-04,1.046116624367976955e-03,2.209851773161479807e-02,2.893338121123972850e-05,2.140059828901424294e-02,4.748538869819101359e-04,1.000000000000000000e+00,3.659896063580061476e-01,9.990699519181041044e-01,9.969866623498595537e-01,3.747364078968915165e-03,-3.698648905889892957e-04,8.873865746136110344e-01,-1.844311137333152020e-04,3.993573826907902136e-02,8.327725810257822006e-03,3.045731332456989848e-02,4.128215267586048814e-02,1.816499209293699407e-03,8.079852125633198070e-04,1.902468270178672228e-03,1.666910438420481522e-03
-3.945322877111506060e-03,1.966699056919855165e-02,9.990699519181041044e-01,1.000000000000000000e+00,3.594507664930551849e-01,9.944292897323928626e-01,9.036074898670854588e-03,-2.602880187353706024e-03,-3.364402878694600107e-04,1.023564868957316720e-03,2.259133947422331881e-02,-4.865371276403802903e-03,2.150311506366721359e-02,6.131189225802191611e-03,2.909339503875449221e-04,-2.761732859286518491e-03,-1.369165874438286632e-03,-9.914763850980951553e-04,1.825928712906769525e-03,-5.703157996689253197e-04,1.932003434280931548e-02,-1.222711041567439835e-03,-4.595133571197091739e-04,1.363856899434949359e-03,-1.030081126879457210e-03,2.345234236709570902e-02,-7.997541299102092858e-04,5.472841846619164955e-04,3.480518760148661184e-03,-9.631614541102945367e-04,1.715663843477548524e-03,-1.095396521901003832e-04,7.558057982344321309e-04,1.376421326446490567e-02,-2.624499279085034352e-03,-1.398874692203348714e-03,-5.702474563635064747e-03,2.172735973357957720e-02,2.483694531353743823e-02,1.189139306242088627e-02,5.426754358725002607e-03,-1.258793824314512720e-03,1.715663843477548524e-03,2.318705078293271070e-04,6.103778391982449779e-03,1.015973009537284684e-03,-2.846533644000383018e-03,-1.095396521901003832e-04,2.308609527463663066e-04,3.459680114727506275e-03,2.249440254388745258e-02,-3.364402878694600107e-04,2.150311506366909056e-02,7.558057982344321309e-04,9.990699519181039934e-01,3.599326078445865829e-01,1.000000000000000000e+00,9.944241119039878285e-01,3.225345697651232912e-03,-3.827297325633530244e-04,8.825662755905374635e-01,1.818963202141467715e-05,3.896169275107397301e-02,6.435663593603972721e-03,2.860064899871022845e-02,4.127703518777562502e-02,1.421818996546368903e-03,4.907799959198512517e-04,1.452409145576506353e-03,1.326255664307877079e-03
1.118507066058881810e-02,6.543856780959703134e-02,3.655077149680960868e-01,3.594507664930551849e-01,1.000000000000000000e+00,3.537618721309114811e-01,1.970223758551880588e-01,-2.919125875070275851e-04,1.852576347639979804e-01,1.597787972636367793e-01,2.322149477145190113e-02,-2.537209315465558529e-02,1.915096957991762466e-02,1.009744368067633062e-02,2.852803824612265299e-03,-1.361381785356217608e-02,4.337814222837281346e-03,1.483093567104496087e-02,2.694980310164593260e-02,-2.798561763022177316e-03,6.460792426311225134e-02,5.889571679144903205e-03,2.317990924707111905e-02,2.699131359823016621e-02,-5.435753337192410044e-03,7.763343198217884100e-02,7.738308026654561536e-03,3.638244575649304119e-02,4.188067099949314281e-02,-4.398176405454094946e-03,8.996488796279622502e-03,-5.804360955370667938e-04,-1.344909089810627286e-03,5.011348776472682696e-03,-1.254441003603198705e-02,-9.461595921143267293e-03,-2.536485778274025910e-02,7.667563587443812501e-02,8.325894339772396679e-02,5.945993420052218120e-02,3.549415196734440059e-02,-6.253575616986720327e-03,8.996488796279622502e-03,4.558546497134234078e-03,4.173774241098585081e-02,-3.947516821036851226e-03,-3.911305504062595820e-03,-5.804360955370667938e-04,4.547898745897779177e-03,-1.016339093984470511e-02,7.798069919752485812e-02,1.852576347639979804e-01,1.915096957993181123e-02,-1.344909089810627286e-03,3.655077149680960868e-01,9.999993580560738726e-01,3.594507664930551294e-01,3.537684814931730815e-01,3.029503123355195213e-02,1.145111360739720086e-02,4.074476860490042207e-01,-1.208508309501368175e-03,1.010784173491608984e-01,1.033207110135977158e-01,1.264860030718333583e-01,6.831944269936206238e-02,2.264205081093604438e-02,2.705849207838757764e-02,2.606060063472905725e-02,1.861685266075018691e-02
-3.080980106752083392e-03,1.618473144040569883e-02,9.969928057063607296e-01,9.944292897323928626e-01,3.537618721309114811e-01,1.000000000000000000e+00,6.610653788274991477e-03,-2.184858633003803046e-03,-1.447154002739826570e-03,-4.719890330147512758e-04,2.195235215052235983e-02,-3.927809188434693184e-03,2.066907407427110224e-02,6.060022760515698138e-03,4.892579687207519387e-04,-1.920225454796726551e-03,-1.373847025450251154e-03,-1.156811272444800004e-03,1.147732533533267528e-03,-3.933078882514021938e-04,1.587257630244743797e-02,-1.282004192173917187e-03,-7.210376078382779762e-04,6.942504163432999939e-04,-8.411435222156708053e-04,1.911968811684173000e-02,-1.125474015641215108e-03,-4.482570492503241163e-04,1.960605076538102058e-03,-8.221546130850215144e-04,1.665057259950156621e-03,-7.541758250415617031e-05,7.502539349143028634e-04,1.368989666387392112e-02,-1.813534276700545832e-03,-1.046982631404092109e-03,-4.583460368728067315e-03,2.084015400596233789e-02,2.335057553269868219e-02,1.128089494158731471e-02,5.959579374532005674e-03,-8.639372347590966623e-04,1.665057259950156621e-03,1.333210182736466404e-04,3.569320970107286561e-03,2.152707431818414157e-03,-2.311137571721919807e-03,-7.541758250415617031e-05,1.325459470803670107e-04,3.014161472045462191e-03,2.121987001007496695e-02,-1.447154002739826570e-03,2.066907407427217430e-02,7.502539349143028634e-04,9.969928057063607296e-01,3.542410710879499436e-01,9.944292897323928626e-01,9.999998601344896043e-01,1.326718126492074145e-03,-5.526469105041999837e-04,8.839669267673817554e-01,1.801380042200684769e-05,3.595496270955318013e-02,3.492004684368603395e-03,2.483650192565630202e-02,3.906840076517184568e-02,8.063330093024503094e-04,1.043122967067753600e-04,7.948605619534238878e-04,7.865298280656517508e-04
9.817542701305033426e-02,2.732206585174774549e-01,9.355139941890014063e-03,9.036074898670854588e-03,1.970223758551880588e-01,6.610653788274991477e-03,1.000000000000000000e+00,5.944877923604703455e-03,8.875037596732260337e-01,9.684139325385492381e-01,9.746307954501168269e-02,-1.279933378061465232e-01,7.850490591454037381e-02,7.805275154277338534e-02,3.886010858484293534e-02,-6.732455609670592867e-02,7.124404126343653054e-02,1.572556137686387800e-01,2.014376791494833230e-01,-1.424508816723644121e-02,2.693379362468069638e-01,8.633231283620539098e-02,2.246817143875261547e-01,2.053031811366155812e-01,-2.585976071102294438e-02,2.990350597803496657e-01,6.786762923039534046e-02,2.704860631785607761e-01,2.591817610907600766e-01,-2.434000197201412544e-02,9.459095898013802906e-03,-3.056829197829146784e-03,2.170003109548043481e-04,5.451200225817476276e-04,-6.177938559169569854e-02,-4.848362512666393176e-02,-1.322055722396705824e-01,3.882374178409001564e-01,3.413093913412653668e-01,3.518992654066880887e-01,2.603464315234768067e-01,-7.706825318280571650e-03,9.459095898013802906e-03,1.817397279683266240e-02,2.098298845940729240e-01,-2.798093234780080554e-02,2.653706695682627945e-02,-3.056829197829146784e-03,1.815662249313978668e-02,-4.187220859397745160e-02,3.330217680327134389e-01,8.875037596732260337e-01,7.850490591455749900e-02,2.170003109548043481e-04,9.355139941890014063e-03,1.972874471064325064e-01,9.036074898670854588e-03,6.610853897483686195e-03,1.546540668456662937e-01,2.389957394475832747e-02,7.556380559177722049e-03,5.148442713274598275e-04,1.239928577417665073e-01,9.102789487783956301e-02,1.427945532522321981e-01,1.056174175627886958e-01,1.810533870376782595e-01,1.780686398629957867e-01,1.994781254920786895e-01,1.568921787011922919e-01
-4.533012816408866358e-02,-1.053799751547501440e-01,-2.992060820620027171e-03,-2.602880187353706024e-03,-2.919125875070275851e-04,-2.184858633003803046e-03,5.944877923604703455e-03,1.000000000000000000e+00,2.627730241713359671e-01,-7.250548341710173761e-02,-1.211653073493683258e-01,2.915794748978891016e-01,-1.013299499042833868e-01,-1.227640036405349550e-01,5.798685631086260284e-02,-5.419608275485769677e-02,-1.825817728104373039e-02,-5.203932398424746669e-02,-7.568200673820502100e-02,2.213312609891267529e-03,-1.090557921536216696e-01,-1.086673910565177925e-02,-9.786136233466348477e-02,-8.206984757867513691e-02,4.028423820075188733e-02,-7.387437395983643962e-02,1.538114862627746118e-02,-4.926432773428155582e-02,-3.156434724336774911e-02,3.792837664264608194e-02,9.552725623370816876e-02,-3.275330452101021892e-03,-6.819381048532723207e-04,-6.536281942281643243e-04,-5.462113968838862299e-02,-7.329571948562347596e-03,4.394973124331766345e-01,-1.021031603148497002e-01,-3.527665496388458777e-02,-8.842951017865503804e-02,-8.011566025500659050e-02,-5.162258448789751319e-02,9.552725623370816876e-02,-4.833819144679697526e-03,-1.986992867778324678e-01,-1.093011130938525005e-01,1.225624123663673556e-02,-3.275330452101021892e-03,-4.345844762113184809e-03,2.834442360384685777e-01,-1.499603751165155298e-02,2.627730241713359671e-01,-1.013299499042853158e-01,-6.819381048532723207e-04,-2.992060820620028472e-03,-2.919820314199152102e-04,-2.602880187353705591e-03,-2.184842096695185486e-03,-1.416763262907842214e-01,-6.483295188100443585e-02,-2.089018262323875507e-03,-1.178449581634445501e-03,-3.348493093294055423e-02,-3.079941577046577464e-02,-4.218874739824185482e-02,-2.594435304906779483e-02,-7.141707120625331862e-02,-2.998697041480205897e-02,-7.353436764746844323e-02,-6.754330422497589748e-02
1.405113061837093558e-01,1.435843696966200289e-01,2.893338121123965396e-05,-3.364402878694600107e-04,1.852576347639979804e-01,-1.447154002739826570e-03,8.875037596732260337e-01,2.627730241713359671e-01,1.000000000000000000e+00,8.938120842836333457e-01,9.920372112305562637e-03,-2.568475677149408345e-02,7.018706181431947798e-04,5.802282953646816649e-03,1.007250374072352211e-01,-5.661626155436916275e-02,5.267759217622353107e-02,1.201059574363829430e-01,1.497534997956354030e-01,-1.082050638649742491e-02,1.400416442662834882e-01,7.062716448267963854e-02,1.704599092774865821e-01,1.530320484848385898e-01,-8.226136865983196822e-03,1.761619585723240566e-01,6.494650667249787790e-02,2.368475459586635579e-01,2.280739106220047441e-01,-5.942403570515402897e-03,6.546591060392357997e-02,-3.302741573539294279e-03,-8.991210624870418669e-05,1.677566952474459565e-04,-5.197952733764270999e-02,-4.070500476616407959e-02,7.904130881915456125e-03,2.951934564730079313e-01,3.086544981959536971e-01,2.878528709825509679e-01,2.176775382958056337e-01,-1.929903747015927762e-02,6.546591060392357997e-02,1.321900230323382920e-02,7.968158072104568335e-02,-1.125428297115461593e-02,5.247968269086174947e-02,-3.302741573539294279e-03,1.333054912310739810e-02,3.918979965880917821e-02,3.118107799912908096e-01,1.000000000000000000e+00,7.018706181465079932e-04,-8.991210624870418669e-05,2.893338121123957942e-05,1.855012316035683784e-01,-3.364402878694600107e-04,-1.447130298196054468e-03,4.631657018419817889e-02,-8.022017117977358128e-03,3.522743768562340669e-04,4.480424902006695026e-05,9.321936518309915931e-02,5.655746343874155924e-02,9.385628267111088829e-02,8.114592196167440263e-02,1.278721485659143897e-01,1.784423623955511129e-01,1.483172074545504038e-01,1.040690797881198837e-01
1.291164201141949130e-01,2.343605727070627032e-01,1.400631436347392735e-03,1.023564868957316720e-03,1.597787972636367793e-01,-4.719890330147512758e-04,9.684139325385492381e-01,-7.250548341710173761e-02,8.938120842836333457e-01,1.000000000000000000e+00,8.798446402953093159e-02,-1.407824837336200119e-01,6.955894642824783647e-02,7.896659222862903449e-02,7.308822817998414378e-02,-4.954695980195436555e-02,7.375434185954124477e-02,1.640400552292429204e-01,2.052889367712982527e-01,-1.336543340331263451e-02,2.312173110648309826e-01,9.077627851468327014e-02,2.378065582540088152e-01,2.104501404256464703e-01,-2.545216804925242576e-02,2.502956345310647923e-01,6.539617119731283568e-02,2.741543493810789101e-01,2.571208082079202151e-01,-2.415725199435666062e-02,1.908548381681349215e-02,-2.587963923436934974e-03,2.546607454682746526e-04,4.471698295453014563e-04,-4.413474254550547871e-02,-4.439350509694607594e-02,-1.566270171434373804e-01,3.813240170974735999e-01,3.345172348539720009e-01,3.606731183447278166e-01,2.844726604078038901e-01,4.824975740737693850e-03,1.908548381681349215e-02,1.500528319576468865e-02,1.861489896642292696e-01,4.455549552448334096e-03,4.067311691276696145e-02,-2.587963923436934974e-03,1.495592151935072958e-02,-5.728044869365456898e-02,3.301178462818983861e-01,8.938120842836332347e-01,6.955894642825415086e-02,2.546607454682746526e-04,1.400631436347392952e-03,1.599942773594143774e-01,1.023564868957316503e-03,-4.719797988765498482e-04,1.306916437986242741e-01,2.162412739350599855e-02,1.030920953025733257e-03,5.740747679260501616e-04,1.064352007525925375e-01,6.820452550480869680e-02,1.154489411791365383e-01,9.414290407207231981e-02,1.830706520826631545e-01,1.912584717455251548e-01,2.032373240175373019e-01,1.576085427395624294e-01
