5.749336318784439848e-02
7.053649412762473883e-03
1.335802270158897680e-02
8.709746812537394120e-03
2.683992346682402205e-02
2.659783431029589390e-02
2.066793356022766578e-02
3.305274741691482509e-03
1.327200854064262449e-02
3.465476353608346483e-03
2.769772356735579477e-02
8.681115521104005098e-03
5.405219166566446742e-02
4.990131035278420196e-02
1.127106656865020477e-02
6.996636829637854597e-03
6.351766299957967328e-03
8.787190111676904114e-03
1.249101157267155406e-02
4.757421837457488298e-03
6.952937368986717229e-03
7.829419083382449171e-03
7.707552246081372620e-03
1.055760856067091032e-02
9.495458387866162822e-03
2.028274393688663749e-03
2.137697799870594273e-03
1.377928019143323914e-03
2.082885955148402243e-03
2.001931146841012202e-03
6.670947100569582381e-04
1.427717808392114545e-05
1.794096411787020687e-02
1.893314651073604513e-02
8.000752436478292609e-03
9.779825252247414599e-03
3.865532991205581238e-03
3.332107915152059813e-02
4.244239073553337377e-02
5.419171088032670447e-02
5.192757659399193509e-02
1.662857120399909234e-03
4.704455774427938842e-04
1.389822106103925228e-07
9.384464562514434685e-03
6.425336542376775678e-03
5.625637937888179618e-03
1.304752304026622982e-05
1.269311463076639000e-07
2.350070233958375353e-03
5.637462733573673362e-02
1.701652913948429463e-02
4.940135331291815868e-02
1.900902125780185373e-02
1.296204687955743173e-02
3.090018406676386942e-02
9.856612594221006440e-03
3.062655333913677155e-02
2.925962578562761596e-02
1.630273003676769791e-02
5.813104737621296869e-03
1.276979859898602632e-02
8.023516077130341678e-04
4.543557312986905316e-04
1.228525173048787382e-03
8.166649903427937061e-04
5.526176220989395885e-03
2.277855362791265362e-04
5.975709495640960621e-03
3.737407814372457372e-03
